,formatted_address,input_string,latitude,longitude,number_of_results,postcode,status
786,"Ferguson Ln & Springdale Rd, Walnut Place, TX 78754, USA",Springdale And Ferguson in Austin (TX),30.3363251,-97.65156569999999,1,78754,OK
787,"Harris Ave & Harris Park Ave, Austin, TX 78705, USA",Harris Ave And Harris Park in Austin (TX),30.2951579,-97.72965049999999,2,78705,OK
788,"15800 Sambuca Cir, Austin, TX 78728, USA",15800 Sambuca Circle in Austin (TX),30.4649061,-97.6866709,1,78728,OK
789,"US-183 & E 51st St, Austin, TX 78723, USA",Hwy 183 And  51St  St in Austin (TX),30.2925341,-97.664058,1,78723,OK
790,"Farm to Market 1626, Texas, USA",Fm 1626 & Manchaca in Austin (TX),30.0756614,-97.8743678,2,,OK
791,"Loyola Ln, Texas, USA",Loyola Ln & Bryn Mawr Dr in Austin (TX),30.3011411,-97.6500635,10,,OK
792,"1605 Glenvalley Dr, Austin, TX 78723, USA",1605 Glen Valley in Austin (TX),30.3168193,-97.6929471,1,78723,OK
793,"Bluff Springs Rd & Nelms Dr, Austin, TX 78744, USA",Nelms And Bluff Springs Rd in Austin (TX),30.1927864,-97.7651502,1,78744,OK
794,"W Braker Ln, Austin, TX, USA",Braker Lane & Stonelake Blvd in Austin (TX),30.3903915,-97.7152524,5,,OK
795,"W Courtyard Dr & Shepherd Mountain Cove, Austin, TX 78730, USA",Courtyard Dr And Shepherd Mt Cove in Austin (TX),30.356373,-97.797681,1,78730,OK
796,"5902 Thames Dr, Austin, TX 78723, USA",5902 Thames Drive in Austin (TX),30.3116886,-97.68730699999999,1,78723,OK
797,"5303 Samuel Huston Ave, Austin, TX 78721, USA",Samuel Huston Ave And Hwy 183 in Austin (TX),30.28080529999999,-97.67688249999999,1,78721,OK
798,"E 13th St, New York, NY, USA",E. 13Th St & Maple Ave in Austin (TX),40.7306517,-73.9830602,1,,OK
799,"6900 E Riverside Dr, Austin, TX 78741, USA",6900 E Riverside in Austin (TX),30.2226437,-97.69682759999999,1,78741,OK
800,,5400 Freidrich Ln #14 in Austin (TX),,,0,,REQUEST_DENIED
801,"6811 Austin Center Blvd #400, Austin, TX 78731, USA",Mopac And Farwest in Austin (TX),30.350825,-97.75047529999999,1,78731,OK
802,"1730 E Oltorf St, Austin, TX 78741, USA",1730 E Oltorf St in Austin (TX),30.23373699999999,-97.737663,1,78741,OK
803,"6229 Turnersville Rd, Creedmoor, TX 78610, USA",6229 Turnersville Rd in Creedmoor (TX),30.06451299999999,-97.737104,1,78610,OK
804,"1710 Wooten Park Dr, Austin, TX 78757, USA",1710 Wooten Park Dr in Austin (TX),30.3529591,-97.722703,1,78757,OK
805,"11609 Crosstimber Dr, Austin, TX 78750, USA",11609 Crosstimber Dr in Austin (TX),30.448317,-97.80924259999999,1,78750,OK
806,"Austin, TX, USA",Von Quintus And Majalu in Austin (TX),30.267153,-97.7430608,1,,OK
807,"6215 Brookside Dr, Austin, TX 78723, USA",6215 Brookside Dr in Austin (TX),30.3189385,-97.693456,1,78723,OK
808,"E Martin Luther King Jr Blvd & Eastdale Dr, Austin, TX 78723, USA",Mlk And Eastdale in Austin (TX),30.2865008,-97.6704544,1,78723,OK
809,"River Oaks Trail & Spring Hill Dr, Austin, TX 78753, USA",Spring Hill Dr And River Oaks Trail in Austin (TX),30.3814436,-97.670271,1,78753,OK
810,"Narrow Valley Dr, Cedar Park, TX 78613, USA",Narrow Valley in Cedar Park (TX),30.4767451,-97.8499727,1,78613,OK
811,,8413 Riverstone Dr #A in Austin (TX),,,0,,REQUEST_DENIED
812,,3404 Webberville Rd #3401 in Austin (TX),,,0,,REQUEST_DENIED
813,"Crystal Bend Dr, Texas, USA",Crystal Bend Dr And Emmanuel Dr in Travis (TX),30.4039783,-97.62488119999999,1,,OK
814,"2506 W Parmer Ln, Austin, TX 78727, USA",2506 West Parmer Lane in Austin (TX),30.4208827,-97.7011512,1,78727,OK
815,"6004 Whipple Way, Austin, TX 78745, USA",6004 Whipple Way in Austin (TX),30.215969,-97.80963,1,78745,OK
816,"9600 Los Cielos Blvd, Del Valle, TX 78617, USA",9600 Bl Bear Claw in Austin (TX),30.1677208,-97.6250247,2,78617,OK
817,"9300 TX-71, Austin, TX 78736, USA",9300 Block West Hwy 71 in Austin (TX),30.259825,-97.90594,1,78736,OK
818,,1515 Royal Crest #3110 in Austin (TX),,,0,,REQUEST_DENIED
819,"Poinsetta Ln & Quicksilver Blvd, Austin, TX 78744, USA",Quicksilver Blvd And Poinsetta Ln in Austin (TX),30.17355,-97.76079539999999,1,78744,OK
820,"16901 Hayride Cir, Del Valle, TX 78617, USA",16901 Hayride Circle in Travis (TX),30.14113249999999,-97.5758163,1,78617,OK
821,"St Patricks Pl & Sweet Leaf Ln, Brookfield Estates, TX 78660, USA",Sweet Leaf And St Patricks in Pflugerville (TX),30.4208374,-97.63070479999999,1,78660,OK
822,"Von Quintus Rd, Texas, USA",Von Quintus Rd & Burklund Farms Rd in Travis (TX),30.1023248,-97.6794158,1,,OK
823,"12221 N Mopac Expy, Austin, TX 78759, USA",12221 North Mopac Express Way in Austin (TX),30.4114435,-97.70628219999999,1,78759,OK
824,"5703 Blythewood Dr, Austin, TX 78745, USA",5703 Blythwood Dr in Austin (TX),30.2061539,-97.7813822,1,78745,OK
825,"301 Nature Center Dr, Austin, TX 78746, USA",301 Nature Center Dr in Austin (TX),30.2721589,-97.7749707,1,78746,OK
826,"7707 S IH 35 Frontage Rd, Austin, TX 78744, USA",Bluff Springs And Alegria Pass in Austin (TX),30.1794506,-97.7747186,1,78744,OK
827,"2751 TX-71, Del Valle, TX 78617, USA",2751 Tx Hwy 71 East in Austin (TX),30.2108776,-97.6527583,1,78617,OK
828,"1106 Algarita Ave, Austin, TX 78704, USA",1106 Algarita Ave in Austin (TX),30.238451,-97.7429222,1,78704,OK
829,"10616 Mellow Meadow Dr, Austin, TX 78750, USA",10616 Mellow Meadows in Austin (TX),30.46053749999999,-97.7997398,1,78750,OK
830,"10005 Derringer Trail, Austin, TX 78753, USA",10005 Derringer Trl in Austin (TX),30.3668589,-97.68777349999999,1,78753,OK
831,"E Parmer Ln & S IH 35 Frontage Rd, Austin, TX 78753, USA",Parmer And Ih 35 in Austin (TX),30.4079717,-97.6752518,1,78753,OK
832,"13517 Briarcreek Loop, Manor, TX 78653, USA",13517 Briarcreek Loop in Travis (TX),30.3159758,-97.52998099999999,1,78653,OK
833,"Duval St & E 45th St, Austin, TX 78751, USA",45Th St And Duval in Austin (TX),30.3070066,-97.72458929999999,1,78751,OK
834,"12000 Metric Blvd, Austin, TX 78758, USA",12000 Metric Boulevard in Austin (TX),30.402561,-97.70199199999999,1,78758,OK
835,"Elroy Rd & Ross Rd, Austin, TX 78617, USA",Elroy Rd And Ross Rd in Travis (TX),30.1561758,-97.640998,1,78617,OK
836,"E Ben White Blvd, Austin, TX, USA",E Ben White Blvd & W Ben White Blvd & S Congress Ave in Austin (TX),30.2138555,-97.721227,1,,OK
837,"McKinney Falls Pkwy & S Hwy 183, Austin, TX 78744, USA",Mckinney Falls And 183 in Austin (TX),30.1983853,-97.68424879999999,1,78744,OK
838,"11901 Pavilion Blvd, Austin, TX 78759, USA",183 And Pavilion in Austin (TX),30.42474899999999,-97.75459599999999,1,78759,OK
839,"124 W Anderson Ln, Austin, TX 78752, USA",124 West Anderson Lane in Austin (TX),30.3446809,-97.70522550000001,1,78752,OK
840,"6506 Bolm Rd, Austin, TX 78721, USA",Bolm And Hwy 183 in Austin (TX),30.2543786,-97.6806323,2,78721,OK
841,"15140 Donna Jane Loop, Pflugerville, TX 78660, USA",15140 Donna Jane Loop in Travis (TX),30.4390751,-97.6568349,1,78660,OK
842,"E Riverside Dr, Austin, TX, USA",E Riverside Dr & Parker Ln in Austin (TX),30.2313978,-97.7166548,1,,OK
843,"4901 Carsonhill Dr, Austin, TX 78723, USA",4901 Carsonhill Dr in Austin (TX),30.2904885,-97.6746714,1,78723,OK
844,"6300 Carson Ridge, Austin, TX 78741, USA",6300 Carson Ridge in Austin (TX),30.2207672,-97.7059259,1,78741,OK
845,"9000 Bird Brook Ln, Austin, TX 78747, USA",9000 Bird Brook Ln in Austin (TX),30.1497545,-97.7446622,1,78747,OK
846,"9849 Childress Dr, Austin, TX 78753, USA",9849 Childress Drive in Austin (TX),30.3592023,-97.6756465,1,78753,OK
847,"Thrasher Ln & E Riverside Dr, Austin, TX 78741, USA",Riverside/ Thrasher in Austin (TX),30.2233281,-97.6997584,1,78741,OK
848,"Webberville Rd & Hunters Bend Rd, Austins' Colony, TX 78724, USA",Webberville Rd And Hunters Bend Rd in Austin (TX),30.2474718,-97.58302119999999,1,78724,OK
849,"1615 Westmoor Dr, Austin, TX 78723, USA",1615 Westmoor Dr in Austin (TX),30.3068956,-97.69723049999999,1,78723,OK
850,"1909 Blue Meadow Dr, Austin, TX 78744, USA",1909 Blue Meadow in Austin (TX),30.18276269999999,-97.76723319999999,1,78744,OK
851,"7505 Old Lockhart Rd, Buda, TX 78610, USA",7505 Old Lockhart Drive in Travis (TX),30.060878,-97.711316,1,78610,OK
852,"10007 Quail Blvd, Austin, TX 78758, USA",10007 Quail Blvd in Austin (TX),30.3695744,-97.700398,1,78758,OK
853,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
854,"6905 Point N Dr, Austin, TX 78724, USA",6905 Point North Drive in Austin (TX),30.3081202,-97.6374139,1,78724,OK
855,"17000 Bridgefarmer Blvd, Pflugerville, TX 78660, USA",17000 Bridgefarmer Blvd in Pflugerville (TX),30.4510078,-97.5516366,1,78660,OK
856,"Cedar Ave & E 18th St, Austin, TX 78702, USA",E 18Th St And Cedar Ave in Austin (TX),30.2797338,-97.7140546,1,78702,OK
857,"Ross Rd, Texas 78617, USA",Ross Rd/Pierce Lane in Del Valle (TX),30.17017869999999,-97.62266249999999,1,78617,OK
858,"Tudor House Rd & Coronation Way, Brookfield Estates, TX 78660, USA",Coronation Way And Tudor House in Pflugerville (TX),30.4278689,-97.6409115,1,78660,OK
859,"2406 E Stassney Ln, Austin, TX 78744, USA",2406 E Stassney Ln in Austin (TX),30.1938737,-97.75119819999999,1,78744,OK
860,"N Interstate 35 Frontage Rd, Texas, USA",N Interstate 35 Frontage Rd & E Riverside Dr in Austin (TX),30.260084,-97.73616679999999,4,,OK
861,"Slaughter Pen Trail, 203 NE 3rd St, Bentonville, AR 72712, USA",Slaughter & Ih 35 in Austin (TX),36.375632,-94.207537,1,72712,OK
862,"605 Canyon Rim Dr, Austin, TX 78746, USA",605 Canyon Rim Dr in Austin (TX),30.2952394,-97.8465911,1,78746,OK
863,"1800 E Stassney Ln, Austin, TX 78744, USA",1800 East Stassney in Austin (TX),30.197707,-97.761929,1,78744,OK
864,"E Oltorf St & Parker Ln, Austin, TX 78741, USA",Parker And Oltorf in Austin (TX),30.232315,-97.73693790000002,1,78741,OK
865,"N Lamar Blvd & W Braker Ln, Austin, TX 78753, USA",Braker Ln And N Lamar Blvd in Austin (TX),30.38188359999999,-97.6863975,1,78753,OK
866,"4802 Turnstone Dr, Austin, TX 78744, USA",4802 Turnstone Dr in Austin (TX),30.1876324,-97.74704949999999,1,78744,OK
867,"Sara Dr & Berger St, Austin, TX 78721, USA",Sara Dr And Berger St in Austin (TX),30.2687568,-97.6882438,1,78721,OK
868,"12844 St Mary Dr, Manor, TX 78653, USA",12844 St Mary Drive in Manor (TX),30.3449598,-97.52940989999999,1,78653,OK
869,"4014 W William Cannon Dr, Austin, TX 78749, USA",4014 W William Cannon Dr in Austin (TX),30.219592,-97.835475,1,78749,OK
870,"1701 W Ben White Blvd, Austin, TX 78704, USA",1701 W Ben White Blvd in Austin (TX),30.2277438,-97.7852814,1,78704,OK
871,"10610 Morado Cir, Austin, TX 78759, USA",10610 Morado Cir in Austin (TX),30.4049439,-97.75238069999999,1,78759,OK
872,"7709 Huddleston Ln, Austin, TX 78745, USA",7709 Huddleston Ln in Austin (TX),30.1880669,-97.7984539,1,78745,OK
873,"12117 Manchaca Rd, Austin, TX 78748, USA",12117 Manchaca Rd in Travis (TX),30.1413925,-97.83260969999999,1,78748,OK
874,"2906 E Martin Luther King Jr Blvd, Austin, TX 78702, USA",2906 E Martin Luther King Jr Blvd in Austin (TX),30.2833132,-97.7079597,1,78702,OK
875,"11821 Savanna Canyon Ct, Del Valle, TX 78617, USA",11821 Savanna Canyon Court in Del Valle (TX),30.1603164,-97.641821,1,78617,OK
876,"1 Mercy Ln, Hot Springs, AR 71913, USA",Gunter St & Munson St in Austin (TX),34.467688,-93.068001,1,71913,OK
877,"12612 N Lamar Blvd, Austin, TX 78753, USA",12612 North Lamar Boulevard in Austin (TX),30.4106565,-97.6789737,1,78753,OK
878,"6111 Shumard Oak, Austin, TX 78735, USA",6111 Shumard Oak in Austin (TX),30.250307,-97.88352100000002,1,78735,OK
879,"W Slaughter Ln, Austin, TX, USA",W Slaughter Ln & Brodie Ln in Austin (TX),30.182426,-97.84734519999999,1,,OK
880,"4601 Granny Dr, Del Valle, TX 78617, USA",4601 Granny Drive in Travis (TX),30.184072,-97.55135299999999,1,78617,OK
881,"Manchaca Rd & Davis Ln, Austin, TX 78745, USA",Davis And Manchaca in Austin (TX),30.1859274,-97.8162559,1,78745,OK
882,"Tee Dr & Nuckols Crossing Rd, Texas 78744, USA",Tee Dr And Nuckols Crossing Rd in Austin (TX),30.1592284,-97.75152489999999,1,78744,OK
883,"2435 Oak Crest Ave, Austin, TX 78704, USA",2435 Oak Crest Ave in Austin (TX),30.2420267,-97.76245970000001,1,78704,OK
884,"E Cesar Chavez St, Austin, TX, USA",E Cesar Chavez St & Chicon St in Austin (TX),30.2557422,-97.72070889999999,1,,OK
885,"Tall Shadows Dr & Carson Creek Blvd, Austin, TX 78617, USA",Tall Shadows Drive And Carson Creek Blvd in Austin (TX),30.2244925,-97.668146,1,78617,OK
886,"Anderson Mill Rd & Lime Creek Rd, Texas 78613, USA",Lime Creek Rd And Anderson Mill Rd in Travis (TX),30.4901584,-97.8604244,1,78613,OK
887,"Gus Fruh, 2642 Barton Hills Dr, Austin, TX 78704, USA",Greenbelt At Gus Fruh in Austin (TX),30.2479127,-97.7964269,2,78704,OK
888,"Colony Creek Dr & Briardale Dr, Austin, TX 78758, USA",Briardale Dr And Colony Creek Dr in Austin (TX),30.3673182,-97.71312929999999,1,78758,OK
889,"Hudson Bend Rd & Beacon Dr, Hudson Bend, TX 78734, USA",Hudson Bend Rd And Beacon Dr in Travis (TX),30.4121072,-97.9268415,1,78734,OK
890,"Patrica St & Pamela St, Wells Branch, TX 78728, USA",Patricia St And Pamela St in Austin (TX),30.451625,-97.6696273,1,78728,OK
891,"14508 Harris Ridge Blvd, Pflugerville, TX 78660, USA",14508 Harris Ridge Blvd in Austin (TX),30.4219369,-97.6446429,1,78660,OK
892,"5605 Nuckols Crossing Rd, Austin, TX 78744, USA",5605 Nuckols Crossing in Austin (TX),30.1887131,-97.7400827,1,78744,OK
893,"104 E Longspur Blvd, Austin, TX 78753, USA",104 East Longspur Blvd in Austin (TX),30.3657121,-97.68976649999999,1,78753,OK
894,"12034 Research Blvd, Austin, TX 78759, USA",12034 Research Blvd in Austin (TX),30.42535759999999,-97.7529038,1,78759,OK
895,"515 S Pleasant Valley Rd, Austin, TX 78741, USA",515 S Pleasant Valley Rd in Austin (TX),30.2464427,-97.7139279,1,78741,OK
896,"11300 Samsung Blvd, Austin, TX 78754, USA",11300 Samsung Blvd in Austin (TX),30.3620772,-97.6399776,1,78754,OK
897,"10705 Lambert Cir, Austin, TX 78758, USA",10705 Lambert Cir in Austin (TX),30.3817929,-97.7009204,1,78758,OK
898,"Wells Branch Pkwy & Dessau Rd, Pflugerville, TX 78660, USA",Dessau And Wells Branch in Travis (TX),30.4247737,-97.62655079999999,2,78660,OK
899,"W 32nd St & Speedway, Austin, TX 78705, USA",W 32Nd St And Speedway in Austin (TX),30.2967622,-97.7359487,1,78705,OK
900,"2305 Mission Hill Dr, Austin, TX 78741, USA",2305 Mission Hill Dr in Austin (TX),30.2164962,-97.73689610000001,1,78741,OK
901,"4434 Frontier Trail, Austin, TX 78745, USA",4434 Frontier Trl in Austin (TX),30.23144,-97.795757,1,78745,OK
902,"1717 Cricket Hollow Dr, Austin, TX 78758, USA",1717 Cricket Hollow in Austin (TX),30.3863534,-97.7047801,1,78758,OK
903,"1900 I-35, Round Rock, TX 78681, USA",1900 N Ih 35 Sb Service in Austin (TX),30.4926807,-97.67875719999999,1,78681,OK
904,"912 US-183, Austin, TX 78741, USA",912 Us Highway 183 S in Austin (TX),30.2264955,-97.68319620000001,1,78741,OK
905,"Littig Rd & Ballerstedt Rd, Texas 78653, USA",Littig Rd And Ballerstedt Rd in Travis (TX),30.3236325,-97.469066,1,78653,OK
906,"9420 N Interstate Hwy 35, Austin, TX 78753, USA",9420 N Interstate Hwy 35 in Austin (TX),30.3596314,-97.6885156,1,78753,OK
907,"9900 S IH 35 Frontage Rd, Austin, TX 78748, USA",9900 South I H 35 in Austin (TX),30.1562152,-97.7929128,1,78748,OK
908,"Plains Valley Dr, Stony Ridge North, TX 78617, USA",118616 Plains Valley Dr in Travis (TX),30.1618934,-97.63958810000001,1,78617,OK
909,"10600 Lakeline Mall Dr, Austin, TX 78717, USA",10600 Lakeline Mall in Austin (TX),30.4766829,-97.7901254,1,78717,OK
910,"6800 N Lamar Blvd, Austin, TX 78752, USA",6800 North Lamar in Austin (TX),30.3359112,-97.7206398,1,78752,OK
911,"US-183, United States",Hwy 183 & Planeview in Austin (TX),36.0977518,-98.9541854,6,,OK
912,"1111 Rutland Dr, Austin, TX 78758, USA",1111 Rutland Drive in Austin (TX),30.3679817,-97.703023,1,78758,OK
913,"Proud Panda Dr & Gemmer St, Austin, TX 78617, USA",Gemmers Street And Proud Panda Drive Austin in Del Valle (TX),30.1584719,-97.6446412,1,78617,OK
914,"Beyer HS - Sylvan Ave & Boyce Ln, Modesto, CA 95355, USA",Boyce Ln & Innes View Rd in Austin (TX),37.68889,-120.9661,1,95355,OK
915,"12717 Waynespur Ln, Elgin, TX 78621, USA",12717 Waynespur Ln in Travis (TX),30.344565,-97.435137,1,78621,OK
916,"Riverstone Dr & Garcreek Cir, Austin, TX 78724, USA",Garcreek Circle And Riverstone Drive in Austin (TX),30.2933925,-97.63032969999999,1,78724,OK
917,"8213 Spring Valley Dr, Austin, TX 78736, USA",8213 Spring Valley Drive in Austin (TX),30.2391186,-97.8936978,1,78736,OK
918,"Linden St, Austin, TX 78702, USA",Linden/Montopolis in Austin (TX),30.26321799999999,-97.705882,2,78702,OK
919,"11905 Athens Trail, Austin, TX 78729, USA",11905 Athens Trail in Austin (TX),30.4565599,-97.7562035,1,78729,OK
920,"Thompson St & Gunter St, Austin, TX 78702, USA",Gunter Street And Tompson Street in Austin (TX),30.2661926,-97.69829879999999,1,78702,OK
921,"5011 E Cesar Chavez St, Austin, TX 78702, USA",5011 E Cesar Chavez St in Austin (TX),30.2510671,-97.699542,1,78702,OK
922,"Sweeney Cir, Austin, TX 78723, USA",Manor And Sweeney Circle in Austin (TX),30.3056903,-97.6792402,1,78723,OK
923,"US-183, Austin, TX, USA",Georgian And Hwy 183 in Austin (TX),30.2486008,-97.6913292,1,,OK
924,"S 1st St & W Stassney Ln, Austin, TX 78745, USA",South 1St And Stassney Ln in Austin (TX),30.2084327,-97.7815497,1,78745,OK
925,"S 5th St, Austin, TX 78704, USA",South 5Th And Garden Villa in Austin (TX),30.2452205,-97.764029,2,78704,OK
926,"Royal Hill Dr & N Interstate 35 Frontage Rd, Austin, TX 78741, USA",S Ih 35 Frontage Rd And Royal Hill Dr in Austin (TX),30.2282194,-97.74399939999999,1,78741,OK
927,"5252 Mission Cir, Del Valle, TX 78617, USA",5252 Mission Cir in Travis (TX),30.176685,-97.628649,1,78617,OK
928,"2900 E Cesar Chavez St, Austin, TX 78702, USA",2900 E Cesar Chavez St in Austin (TX),30.2527979,-97.71160940000001,1,78702,OK
929,"Daffan Ln, Texas 78724, USA",Daffan Ln  & Decker Lane in Austin (TX),30.3167184,-97.6232646,1,78724,OK
930,"12211 Old Stage Trail, Austin, TX 78750, USA",12211 Old Stage Trl in Austin (TX),30.4529406,-97.79849639999999,1,78750,OK
931,"14811 Chicadee Cir, Pflugerville, TX 78660, USA",14811 Chicadee in Pflugerville (TX),30.419158,-97.62317739999999,1,78660,OK
932,"1224 S Lamar Blvd, Austin, TX 78704, USA",Cesar Chavez And Lamar in Austin (TX),30.2540826,-97.7630897,1,78704,OK
933,"Tara Dr & Salt Springs Dr, Austin, TX 78747, USA",Tara Drive/Salt Springs in Austin (TX),30.1634729,-97.7428863,1,78747,OK
934,"1720 Woodward St, Austin, TX 78741, USA",1720 Woodward St in Austin (TX),30.220604,-97.7441838,1,78741,OK
935,"9002 Magna Carta Loop, Austin, TX 78754, USA",9002 Magna Carta Loop in Austin (TX),30.3361271,-97.6454656,1,78754,OK
936,"Manchaca Rd & Berkeley Ave, Austin, TX 78745, USA",Manchaca Rd And Berkeley Ave in Austin (TX),30.2085853,-97.8048682,1,78745,OK
937,"W Dittmar Rd & Dempsey Ln, Austin, TX 78748, USA",Dempsey And West Ditmar in Austin (TX),30.1855116,-97.8095457,1,78748,OK
938,"3608 Sand Dunes Ave, Austin, TX 78744, USA",3608 Sand Dunes Ave in Austin (TX),30.1991024,-97.6929047,1,78744,OK
939,"1609 W Braker Ln, Austin, TX 78758, USA",1609 W Braker Ln in Austin (TX),30.388753,-97.70120299999999,1,78758,OK
940,"2003 Kenwood Ave, Austin, TX 78704, USA",2003 Kenwood Ave in Austin (TX),30.2391179,-97.7430071,1,78704,OK
941,"E Cesar Chavez St & S IH 35 Frontage Rd, Austin, TX 78701, USA",Cesar Chavez St And Ih 35 in Austin (TX),30.2612203,-97.7367715,1,78701,OK
942,"8038 Exchange Dr, Austin, TX 78754, USA",8038 Exchange Dr in Austin (TX),30.3325718,-97.6646274,1,78754,OK
943,"2305 E 16th St, Austin, TX 78702, USA",2305 E. 16Th St. in Austin (TX),30.2771775,-97.7159363,1,78702,OK
944,"19150 Lockwood Rd, Manor, TX 78653, USA",19150 Lockwood Rd in Travis (TX),30.3080044,-97.5150237,1,78653,OK
945,"1148 Airport Blvd, Austin, TX 78702, USA",1148 Airport Blvd in Austin (TX),30.2722965,-97.6988209,1,78702,OK
946,"Manor Rd, Austin, TX, USA",Manor Rd & E 51St St in Austin (TX),30.2978623,-97.6872269,7,,OK
947,"124 W Anderson Ln, Austin, TX 78752, USA",124 W Anderson Ln in Austin (TX),30.3446809,-97.70522550000001,1,78752,OK
948,"TX-1 Loop, Texas, USA",Mopac And Far West in Austin (TX),30.3216412,-97.756158,1,,OK
949,"6801 Ashprington Ln, Austin, TX 78754, USA",6801 Ashprington Ln in Austin (TX),30.3506969,-97.61193809999999,1,78754,OK
950,"1703 Ranch Rd 620 S, Lakeway, TX 78734, USA",1703 Ranch Rd 620 S in Travis (TX),30.3458494,-97.9643734,1,78734,OK
951,"1113 Banister Ln, Austin, TX 78704, USA",1113 Banister Lane in Austin (TX),30.2297428,-97.777221,1,78704,OK
952,"Emerald Forest Dr & Sahara Ave, Austin, TX 78745, USA",Emerald Forest And Sahara Ave in Austin (TX),30.2065711,-97.7897084,1,78745,OK
953,"6200 Loyola Ln, Austin, TX 78724, USA",6200 Loyola Lane in Austin (TX),30.3029683,-97.6496185,1,78724,OK
954,"1900 S 1st St, Austin, TX 78704, USA",1900 South First in Austin (TX),30.2464961,-97.7568435,1,78704,OK
955,"4531 Southwest Dr, Austin, TX 78744, USA",4531 Southwest Dr in Austin (TX),30.1928677,-97.7465793,1,78744,OK
956,"Burleson, TX, USA",Burleson & Oltorf in Austin (TX),32.5420821,-97.3208492,1,,OK
957,"6600 Ed Bluestein Blvd, Austin, TX 78723, USA",6600 Ed Bluestein in Austin (TX),30.3057946,-97.66268529999999,1,78723,OK
958,"1644 E 3rd St, Austin, TX 78702, USA",1644 Easth Thrid Street in Travis (TX),30.2599014,-97.72622369999999,1,78702,OK
959,"Bolm Rd & Airport Blvd, Austin, TX 78702, USA",Airport And Bolm in Austin (TX),30.2600671,-97.6938717,1,78702,OK
960,"1120 Brookswood Ave, Austin, TX 78721, USA",1120B Brookswood Ave. in Austin (TX),30.2652495,-97.6895545,1,78721,OK
961,"6800 Blue Dawn Trail, Austin, TX 78744, USA",6800 Blue Dawn Trl in Austin (TX),30.1832924,-97.76113079999999,1,78744,OK
962,"Burleson Rd, Texas, USA",Burleson Rd & Mckinney Falls Pkwy in Austin (TX),30.1953117,-97.7022331,1,,OK
963,"5411 Overbrook Dr, Austin, TX 78723, USA",5411 Overbrook Dr in Austin (TX),30.3014622,-97.6830242,1,78723,OK
964,"21606 Cherry Hollow Dr, Leander, TX 78641, USA",21606 Cherry Hollow Dr in Travis (TX),30.5189843,-97.9628078,1,78641,OK
965,"1000 E 41st St, Austin, TX 78751, USA",1000 E. 41St St. in Austin (TX),30.2998354,-97.7199409,1,78751,OK
966,"N Pleasant Valley Rd & E 7th St, Austin, TX 78702, USA",E 7Th St And Pleasant Valley in Austin (TX),30.2600704,-97.7094728,1,78702,OK
967,,6600 Elm Creek Dr #61 in Austin (TX),,,0,,REQUEST_DENIED
968,"Tiffany Trail & Von Quintus Rd, Texas 78719, USA",Von Quintus Rd And Tiffany Trail in Austin (TX),30.101997,-97.6797746,1,78719,OK
969,"4711 Brassiewood Dr, Austin, TX 78744, USA",4711 Brassiewood Dr in Austin (TX),30.18445609999999,-97.7497976,1,78744,OK
970,"Northeastern United States, USA",Northeast & Creighton Ln in Austin (TX),43.2994285,-74.21793260000001,1,,OK
971,"11712 Brookwood Rd, Austin, TX 78750, USA",11712 Brookwood Rd in Austin (TX),30.4412341,-97.7912128,1,78750,OK
972,"1001 E Ben White Blvd, Austin, TX 78704, USA",1001 East Ben White Boulevard in Austin (TX),30.216765,-97.7548601,1,78704,OK
973,"7101 Ed Bluestein Blvd, Austin, TX 78723, USA",7101 Ed Bluestein Blvd in Austin (TX),30.3125953,-97.6616095,1,78723,OK
974,"10610 Salt Mill Hollow, Austin, TX 78750, USA",10610 Salt Mill Hollow in Austin (TX),30.452836,-97.80685299999999,1,78750,OK
975,"1601 E Slaughter Ln, Austin, TX 78747, USA",1601 E Slaughter Ln in Austin (TX),30.1487835,-97.7694089,1,78747,OK
976,"4434 Frontier Trail, Austin, TX 78745, USA",4434  Frontier Trl in Austin (TX),30.23144,-97.795757,1,78745,OK
977,"500 W Canyon Ridge Dr, Austin, TX 78753, USA",500 W Canyon Ridge Dr in Austin (TX),30.40456349999999,-97.67271819999999,1,78753,OK
978,"5700 Steven Creek Way, Austin, TX 78721, USA",5700 Steven Creek Way in Austin (TX),30.2592847,-97.68663509999999,1,78721,OK
979,"13200 Lipton Loop, Del Valle, TX 78617, USA",13200 Lipton Loop in Austin (TX),30.170744,-97.615681,1,78617,OK
980,"10550 Maha Cir, Austin, TX 78747, USA",10550 Maha Circle in Austin (TX),30.1088415,-97.6970609,1,78747,OK
981,"7203 Southwind Dr, Austin, TX 78745, USA",7203 Southwind Dr in Austin (TX),30.2018912,-97.81234359999999,1,78745,OK
982,"1156 W Cesar Chavez St, Austin, TX 78703, USA",1156 W. Cesar Chavez in Austin (TX),30.269764,-97.7591144,1,78703,OK
983,"404 Ralph Ablanedo Dr, Austin, TX 78748, USA",404 Ralph Ablanedo in Austin (TX),30.1754953,-97.7932088,1,78748,OK
984,"12409 Drummond Dr, Austin, TX 78754, USA",12409 Drummond Dr in Travis (TX),30.3720673,-97.612629,1,78754,OK
